"fecha","delito","x","y","colonia","municipio","clave_mun","hora","bien_afectado","zona_geografica"
"2017-06-06","robo a casa habitacion","na","na","no disponible","tala","83","5:30","el patrimonio","interior"
"2017-06-26","robo a negocio","na","na","no disponible","tequila","94","17:45","el patrimonio","interior"
"2017-06-14","robo a int de vehiculos","na","na","no disponible","ameca","6","5:30","el patrimonio","interior"
"2017-06-14","robo a vehiculos particulares","na","na","no disponible","el arenal","9","5:30","el patrimonio","interior"
"2017-06-16","lesiones dolosas","na","na","no disponible","tala","83","5:30","la vida y la integridad corporal","interior"
"2017-06-16","lesiones dolosas","na","na","no disponible","tala","83","17:45","la vida y la integridad corporal","interior"
"2017-06-26","robo a casa habitacion","na","na","no disponible","tala","83","17:45","el patrimonio","interior"
"2017-06-20","robo a vehiculos particulares","na","na","no disponible","tala","83","17:45","el patrimonio","interior"
"2017-06-12","robo a vehiculos particulares","na","na","no disponible","tala","83","17:45","el patrimonio","interior"
"2017-06-14","robo a int de vehiculos","na","na","no disponible","magdalena","55","5:30","el patrimonio","interior"
"2017-06-06","robo a vehiculos particulares","na","na","no disponible","teuchitlan","95","5:30","el patrimonio","interior"
"2017-06-08","violencia familiar","na","na","no disponible","ameca","6","5:30","la familia","interior"
"2017-06-19","lesiones dolosas","na","na","no disponible","tala","83","17:45","la vida y la integridad corporal","interior"
"2017-06-14","violencia familiar","na","na","no disponible","ameca","6","5:30","la familia","interior"
"2017-07-26","abuso sexual infantil","na","na","no disponible","tequila","94","5:30","la libertad y la seguridad sexual","interior"
"2017-07-06","abuso sexual infantil","na","na","no disponible","tala","83","5:30","la libertad y la seguridad sexual","interior"
"2017-07-12","lesiones dolosas","na","na","no disponible","tequila","94","5:30","la vida y la integridad corporal","interior"
"2017-07-14","abuso sexual infantil","na","na","no disponible","tequila","94","17:45","la libertad y la seguridad sexual","interior"
"2017-07-10","robo a negocio","na","na","no disponible","tala","83","17:45","el patrimonio","interior"
"2017-07-06","robo a persona","na","na","no disponible","ameca","6","5:30","el patrimonio","interior"
"2017-07-17","robo a persona","na","na","no disponible","tala","83","5:30","el patrimonio","interior"
"2017-07-12","robo a casa habitacion","na","na","no disponible","tala","83","5:30","el patrimonio","interior"
"2017-07-12","robo a vehiculos particulares","na","na","no disponible","teuchitlan","95","5:30","el patrimonio","interior"
"2017-07-20","robo de motocicleta","na","na","no disponible","tala","83","17:45","el patrimonio","interior"
"2017-07-12","robo a casa habitacion","na","na","no disponible","tala","83","5:30","el patrimonio","interior"
"2017-07-03","robo a casa habitacion","na","na","no disponible","tequila","94","5:30","el patrimonio","interior"
"2017-07-29","robo a persona","na","na","no disponible","tequila","94","17:45","el patrimonio","interior"
"2017-08-23","robo a persona","na","na","no disponible","hostotipaquillo","40","5:30","el patrimonio","interior"
"2017-08-26","abuso sexual infantil","na","na","no disponible","magdalena","55","17:45","la libertad y la seguridad sexual","interior"
"2017-08-16","robo a casa habitacion","na","na","no disponible","ahualulco de mercado","3","5:30","el patrimonio","interior"
"2017-08-11","robo a casa habitacion","na","na","no disponible","ahualulco de mercado","3","17:45","el patrimonio","interior"
"2017-08-03","lesiones dolosas","na","na","no disponible","ameca","6","17:45","la vida y la integridad corporal","interior"
"2017-08-01","robo a casa habitacion","na","na","no disponible","tala","83","17:45","el patrimonio","interior"
"2017-08-14","robo a negocio","na","na","no disponible","el arenal","9","5:30","el patrimonio","interior"
"2017-08-03","abuso sexual infantil","na","na","no disponible","tala","83","5:30","la libertad y la seguridad sexual","interior"
"2017-08-18","homicidio doloso","na","na","no disponible","tequila","94","17:45","la vida y la integridad corporal","interior"
"2017-08-07","homicidio doloso","na","na","no disponible","hostotipaquillo","40","5:30","la vida y la integridad corporal","interior"
"2017-08-31","lesiones dolosas","na","na","no disponible","tala","83","5:30","la vida y la integridad corporal","interior"
"2017-08-21","robo a vehiculos particulares","na","na","no disponible","tequila","94","5:30","el patrimonio","interior"
"2017-08-11","violencia familiar","na","na","no disponible","ahualulco de mercado","3","17:45","la familia","interior"
"2017-08-17","robo a negocio","na","na","no disponible","el arenal","9","5:30","el patrimonio","interior"
"2017-09-04","robo a persona","na","na","no disponible","teuchitlan","95","17:45","el patrimonio","interior"
"2017-09-27","robo a int de vehiculos","na","na","no disponible","magdalena","55","5:30","el patrimonio","interior"
"2017-09-28","violencia familiar","na","na","no disponible","el arenal","9","17:45","la familia","interior"
"2017-09-21","robo a vehiculos particulares","na","na","no disponible","el arenal","9","17:45","el patrimonio","interior"
"2017-09-20","lesiones dolosas","na","na","no disponible","ameca","6","5:30","la vida y la integridad corporal","interior"
"2017-09-01","abuso sexual infantil","na","na","no disponible","ameca","6","17:45","la libertad y la seguridad sexual","interior"
"2017-09-25","robo a int de vehiculos","na","na","no disponible","tala","83","17:45","el patrimonio","interior"
"2017-09-22","lesiones dolosas","na","na","no disponible","ahualulco de mercado","3","17:45","la vida y la integridad corporal","interior"
"2017-09-12","robo a casa habitacion","na","na","no disponible","el arenal","9","5:30","el patrimonio","interior"
"2017-09-25","lesiones dolosas","na","na","no disponible","ameca","6","17:45","la vida y la integridad corporal","interior"
"2017-09-12","lesiones dolosas","na","na","no disponible","ameca","6","5:30","la vida y la integridad corporal","interior"
"2017-09-26","robo a casa habitacion","na","na","no disponible","ameca","6","5:30","el patrimonio","interior"
"2017-09-28","robo a vehiculos particulares","na","na","no disponible","el arenal","9","17:45","el patrimonio","interior"
"2017-09-27","lesiones dolosas","na","na","no disponible","el arenal","9","17:45","la vida y la integridad corporal","interior"
"2017-09-22","lesiones dolosas","na","na","no disponible","ameca","6","5:30","la vida y la integridad corporal","interior"
"2017-09-16","lesiones dolosas","na","na","no disponible","teuchitlan","95","5:30","la vida y la integridad corporal","interior"
"2017-09-11","robo a carga pesada","na","na","no disponible","el arenal","9","17:45","el patrimonio","interior"
"2017-10-13","lesiones dolosas","na","na","no disponible","teuchitlan","95","17:45","la vida y la integridad corporal","interior"
"2017-10-18","robo a vehiculos particulares","na","na","no disponible","tala","83","5:30","el patrimonio","interior"
"2017-10-30","robo a vehiculos particulares","na","na","no disponible","el arenal","9","5:30","el patrimonio","interior"
"2017-10-11","robo a vehiculos particulares","na","na","no disponible","tequila","94","17:45","el patrimonio","interior"
"2017-10-05","violencia familiar","na","na","no disponible","tequila","94","5:30","la familia","interior"
"2017-10-23","robo a negocio","na","na","no disponible","ahualulco de mercado","3","17:45","el patrimonio","interior"
"2017-10-17","robo a persona","na","na","no disponible","tala","83","5:30","el patrimonio","interior"
"2017-10-10","robo a casa habitacion","na","na","no disponible","el arenal","9","5:30","el patrimonio","interior"
"2017-10-19","lesiones dolosas","na","na","no disponible","ameca","6","5:30","la vida y la integridad corporal","interior"
"2017-10-13","violencia familiar","na","na","no disponible","ameca","6","17:45","la familia","interior"
"2017-10-06","robo a int de vehiculos","na","na","no disponible","tala","83","17:45","el patrimonio","interior"
"2017-10-17","robo de motocicleta","na","na","no disponible","ameca","6","17:45","el patrimonio","interior"
"2017-10-10","robo a persona","na","na","no disponible","el arenal","9","17:45","el patrimonio","interior"
"2017-10-04","robo a negocio","na","na","no disponible","ahualulco de mercado","3","5:30","el patrimonio","interior"
"2017-10-10","lesiones dolosas","na","na","no disponible","tequila","94","17:45","la vida y la integridad corporal","interior"
"2017-10-13","robo a persona","na","na","no disponible","tala","83","17:45","el patrimonio","interior"
"2017-10-02","lesiones dolosas","na","na","no disponible","tala","83","17:45","la vida y la integridad corporal","interior"
"2017-10-03","violencia familiar","na","na","no disponible","ameca","6","17:45","la familia","interior"
"2017-10-22","lesiones dolosas","na","na","no disponible","hostotipaquillo","40","17:45","la vida y la integridad corporal","interior"
"2017-10-10","lesiones dolosas","na","na","no disponible","tala","83","5:30","la vida y la integridad corporal","interior"
"2017-10-16","robo a casa habitacion","na","na","no disponible","tala","83","5:30","el patrimonio","interior"
"2017-10-10","violencia familiar","na","na","no disponible","el arenal","9","17:45","la familia","interior"
"2017-10-25","robo a vehiculos particulares","na","na","no disponible","el arenal","9","5:30","el patrimonio","interior"
"2017-10-05","robo a carga pesada","na","na","no disponible","magdalena","55","17:45","el patrimonio","interior"
"2017-10-28","robo a vehiculos particulares","na","na","no disponible","el arenal","9","17:45","el patrimonio","interior"
"2017-10-02","robo a vehiculos particulares","na","na","no disponible","tala","83","5:30","el patrimonio","interior"
"2017-10-23","violencia familiar","na","na","no disponible","amatitan","5","17:45","la familia","interior"
"2017-10-13","violencia familiar","na","na","no disponible","tequila","94","5:30","la familia","interior"
"2017-10-19","lesiones dolosas","na","na","no disponible","el arenal","9","17:45","la vida y la integridad corporal","interior"
"2017-11-14","robo a casa habitacion","na","na","no disponible","el arenal","9","17:45","el patrimonio","interior"
"2017-11-29","robo a int de vehiculos","na","na","no disponible","tala","83","17:45","el patrimonio","interior"
"2017-11-01","robo a persona","na","na","no disponible","el arenal","9","17:45","el patrimonio","interior"
"2017-11-03","robo a casa habitacion","na","na","no disponible","ahualulco de mercado","3","17:45","el patrimonio","interior"
"2017-11-13","robo a persona","na","na","no disponible","tala","83","5:30","el patrimonio","interior"
"2017-11-28","robo a persona","na","na","no disponible","ahualulco de mercado","3","17:45","el patrimonio","interior"
"2017-11-06","robo a persona","na","na","no disponible","tequila","94","5:30","el patrimonio","interior"
"2017-11-13","violencia familiar","na","na","no disponible","amatitan","5","5:30","la familia","interior"
"2017-11-16","robo a casa habitacion","na","na","no disponible","tala","83","5:30","el patrimonio","interior"
"2017-11-08","robo a vehiculos particulares","na","na","no disponible","el arenal","9","17:45","el patrimonio","interior"
"2017-11-11","violacion","na","na","no disponible","el arenal","9","17:45","la libertad y la seguridad sexual","interior"
"2017-11-01","robo a casa habitacion","na","na","no disponible","el arenal","9","17:45","el patrimonio","interior"
"2017-11-29","robo a vehiculos particulares","na","na","no disponible","tala","83","5:30","el patrimonio","interior"
"2017-11-28","robo a vehiculos particulares","na","na","no disponible","el arenal","9","17:45","el patrimonio","interior"
"2017-11-21","robo a vehiculos particulares","na","na","no disponible","magdalena","55","5:30","el patrimonio","interior"
"2017-11-14","robo a casa habitacion","na","na","no disponible","el arenal","9","5:30","el patrimonio","interior"
"2017-11-03","robo a casa habitacion","na","na","no disponible","tequila","94","17:45","el patrimonio","interior"
"2017-11-13","robo a persona","na","na","no disponible","el arenal","9","5:30","el patrimonio","interior"
"2017-11-08","robo a casa habitacion","na","na","no disponible","el arenal","9","17:45","el patrimonio","interior"
"2017-11-08","robo a vehiculos particulares","na","na","no disponible","ahualulco de mercado","3","5:30","el patrimonio","interior"
"2017-11-10","robo a vehiculos particulares","na","na","no disponible","el arenal","9","5:30","el patrimonio","interior"
"2017-11-24","robo a vehiculos particulares","na","na","no disponible","ameca","6","17:45","el patrimonio","interior"
"2017-11-13","violencia familiar","na","na","no disponible","el arenal","9","5:30","la familia","interior"
"2017-11-29","robo a vehiculos particulares","na","na","no disponible","el arenal","9","17:45","el patrimonio","interior"
"2017-11-29","violencia familiar","na","na","no disponible","amatitan","5","5:30","la familia","interior"
"2017-11-03","violencia familiar","na","na","no disponible","tala","83","5:30","la familia","interior"
"2017-11-09","abuso sexual infantil","na","na","no disponible","ameca","6","17:45","la libertad y la seguridad sexual","interior"
"2017-11-10","robo a casa habitacion","na","na","no disponible","etzatlan","36","17:45","el patrimonio","interior"
"2017-11-27","robo a casa habitacion","na","na","no disponible","magdalena","55","17:45","el patrimonio","interior"
"2017-11-25","robo a persona","na","na","no disponible","hostotipaquillo","40","5:30","el patrimonio","interior"
"2017-11-21","lesiones dolosas","na","na","no disponible","teuchitlan","95","5:30","la vida y la integridad corporal","interior"
"2017-11-21","lesiones dolosas","na","na","no disponible","tala","83","17:45","la vida y la integridad corporal","interior"
"2017-12-11","lesiones dolosas","na","na","no disponible","tala","83","5:30","la vida y la integridad corporal","interior"
"2017-12-27","robo a casa habitacion","na","na","no disponible","el arenal","9","5:30","el patrimonio","interior"
"2017-12-28","robo de motocicleta","na","na","no disponible","el arenal","9","5:30","el patrimonio","interior"
"2017-12-21","robo a negocio","na","na","no disponible","el arenal","9","17:45","el patrimonio","interior"
"2017-12-18","homicidio doloso","na","na","no disponible","san marcos","75","17:45","la vida y la integridad corporal","interior"
"2017-12-04","robo a vehiculos particulares","na","na","no disponible","el arenal","9","5:30","el patrimonio","interior"
"2017-12-19","robo a vehiculos particulares","na","na","no disponible","tequila","94","5:30","el patrimonio","interior"
"2017-12-17","robo a vehiculos particulares","na","na","no disponible","amatitan","5","5:30","el patrimonio","interior"
"2017-12-20","robo a casa habitacion","na","na","no disponible","etzatlan","36","5:30","el patrimonio","interior"
"2017-12-27","abuso sexual infantil","na","na","no disponible","ahualulco de mercado","3","5:30","la libertad y la seguridad sexual","interior"
"2017-12-22","robo a vehiculos particulares","na","na","no disponible","san marcos","75","17:45","el patrimonio","interior"
"2017-12-20","robo a carga pesada","na","na","no disponible","hostotipaquillo","40","5:30","el patrimonio","interior"
"2017-12-01","robo a vehiculos particulares","na","na","no disponible","ameca","6","17:45","el patrimonio","interior"
"2017-12-14","violencia familiar","na","na","no disponible","amatitan","5","17:45","la familia","interior"
"2017-12-18","robo a vehiculos particulares","na","na","no disponible","hostotipaquillo","40","17:45","el patrimonio","interior"
"2017-12-06","robo a casa habitacion","na","na","no disponible","el arenal","9","5:30","el patrimonio","interior"
"2017-12-12","abuso sexual infantil","na","na","no disponible","ameca","6","5:30","la libertad y la seguridad sexual","interior"
"2017-12-15","robo a vehiculos particulares","na","na","no disponible","magdalena","55","17:45","el patrimonio","interior"
"2017-12-23","robo a persona","na","na","no disponible","el arenal","9","5:30","el patrimonio","interior"
"2017-12-01","lesiones dolosas","na","na","no disponible","tala","83","5:30","la vida y la integridad corporal","interior"
"2017-12-28","violencia familiar","na","na","no disponible","el arenal","9","5:30","la familia","interior"
"2017-01-30","robo a int de vehiculos","-103.823252","20.670034","la estanzuela","teuchitlan","95","17:45","el patrimonio","interior"
"2017-01-20","robo a vehiculos particulares","-103.834506","20.873739","texcalame","tequila","94","17:45","el patrimonio","interior"
"2017-01-26","robo a vehiculos particulares","-104.025596","20.535262","la esperanza","ameca","6","17:45","el patrimonio","interior"
"2017-01-31","robo a vehiculos particulares","-103.973437","20.703226","ahualulco centro","ahualulco de mercado","3","5:30","el patrimonio","interior"
"2017-01-30","robo a vehiculos particulares","-104.017027","20.929971","no disponible","magdalena","55","17:45","el patrimonio","interior"
"2017-01-23","robo de motocicleta","-104.049245","20.554643","fresno","ameca","6","17:45","el patrimonio","interior"
"2017-01-11","robo a casa habitacion","-104.041205","20.536988","ninos heroes","ameca","6","5:30","el patrimonio","interior"
"2017-01-05","violencia familiar","-103.696692","20.657073","los barrancones","tala","83","5:30","la familia","interior"
"2017-01-11","robo a int de vehiculos","-103.70802","20.652898","barrio alto","tala","83","17:45","el patrimonio","interior"
"2017-01-03","robo a casa habitacion","-103.734264","20.67738","el cerrito","tala","83","5:30","el patrimonio","interior"
"2017-01-03","violencia familiar","-104.181416","20.591913","no disponible","ameca","6","5:30","la familia","interior"
"2017-01-30","robo a vehiculos particulares","-103.856332","20.584538","la vega","teuchitlan","95","5:30","el patrimonio","interior"
"2017-01-16","lesiones dolosas","-103.643806","20.744725","santa cruz del astillero","el arenal","9","17:45","la vida y la integridad corporal","interior"
"2017-01-16","violencia familiar","-103.836162","20.871569","texcalame","tequila","94","17:45","la familia","interior"
"2017-01-04","violencia familiar","-104.032379","20.538954","santa cecilia","ameca","6","5:30","la familia","interior"
"2017-01-24","robo de motocicleta","-103.613284","20.523676","san isidro mazatepec","tala","83","5:30","el patrimonio","interior"
"2017-01-04","violencia familiar","-103.954514","20.499658","el cabezon","ameca","6","5:30","la familia","interior"
"2017-01-19","robo de motocicleta","-103.736256","20.830848","5 de mayo","amatitan","5","5:30","el patrimonio","interior"
"2017-01-01","lesiones dolosas","-103.832041","20.87081","el guamuchil","tequila","94","17:45","la vida y la integridad corporal","interior"
"2017-01-04","robo a persona","-103.837782","20.882953","centro","tequila","94","17:45","el patrimonio","interior"
"2017-01-13","robo a persona","-103.975629","20.700577","ahualulco centro","ahualulco de mercado","3","17:45","el patrimonio","interior"
"2017-01-04","robo de motocicleta","-104.048437","20.549068","centro","ameca","6","17:45","el patrimonio","interior"
"2017-01-13","robo a negocio","-103.953962","20.560484","san antonio matute","ameca","6","5:30","el patrimonio","interior"
"2017-01-05","robo a casa habitacion","-104.0466","20.543941","centro","ameca","6","17:45","el patrimonio","interior"
"2017-01-23","lesiones dolosas","-104.194166","20.790725","la esperanza","san marcos","75","5:30","la vida y la integridad corporal","interior"
"2017-01-25","robo de motocicleta","-103.696645","20.654128","la capilla","tala","83","17:45","el patrimonio","interior"
"2017-01-29","robo a persona","-104.041818","20.966914","la quemada","magdalena","55","5:30","el patrimonio","interior"
"2017-01-12","robo a vehiculos particulares","-104.113436","20.559345","no disponible","ameca","6","17:45","el patrimonio","interior"
"2017-01-03","robo a vehiculos particulares","-104.04995","20.555023","municipal","ameca","6","17:45","el patrimonio","interior"
"2017-01-17","robo a casa habitacion","-104.201563","20.533591","no disponible","ameca","6","5:30","el patrimonio","interior"
"2017-01-19","robo a negocio","-103.717693","20.666392","no disponible","tala","83","5:30","el patrimonio","interior"
"2017-01-04","robo de motocicleta","-104.044925","20.545584","centro","ameca","6","5:30","el patrimonio","interior"
"2017-01-24","abuso sexual infantil","-103.693685","20.707657","los ruisenores","tala","83","5:30","la libertad y la seguridad sexual","interior"
"2017-01-09","robo a persona","-104.046675","20.545956","centro","ameca","6","5:30","el patrimonio","interior"
"2017-01-30","abuso sexual infantil","-103.712657","20.661787","guadalupe","tala","83","17:45","la libertad y la seguridad sexual","interior"
"2017-01-20","violencia familiar","-103.83759","20.891832","de abajo","tequila","94","5:30","la familia","interior"
"2017-01-03","robo a casa habitacion","-104.035764","20.539024","el santuario","ameca","6","5:30","el patrimonio","interior"
